"41","2012-07-30 16:29:35","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 16:29:00","FINISHED","2012-07-30 11:55:51","11","11","2012-07-30 11:55:51","Apache Amber (incubating)","/var/tmp/repositories/projects/","git://git.apache.org/amber.git","6","448","14258","14705"
"42","2012-07-30 16:30:37","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 16:29:40","FINISHED","2012-07-30 11:55:51","11","11","2012-07-30 11:55:51","Apache Amber (incubating)","/var/tmp/repositories/projects/","git://git.apache.org/amber.git","6","448","14258","14705"
"43","2012-07-30 16:30:40","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 16:30:40","FINISHED","2012-07-30 11:55:51","11","11","2012-07-30 11:55:51","Apache Amber (incubating)","/var/tmp/repositories/projects/","git://git.apache.org/amber.git","6","448","14258","14705"
"44","2012-07-30 16:32:39","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 16:30:50","FINISHED","2012-07-30 11:55:51","11","11","2012-07-30 11:55:51","Apache Amber (incubating)","/var/tmp/repositories/projects/","git://git.apache.org/amber.git","6","448","14258","14705"
"45","2012-07-30 16:34:39","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 16:32:40","FINISHED","2012-07-30 11:55:53","12","12","2012-07-30 11:55:53","Apache Ant","/var/tmp/repositories/projects/","git://git.apache.org/ant.git","46","12746","14706","27451"
"46","2012-07-30 17:03:13","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 16:34:40","FINISHED","2012-07-30 11:55:53","12","12","2012-07-30 11:55:53","Apache Ant","/var/tmp/repositories/projects/","git://git.apache.org/ant.git","46","12746","14706","27451"
"47","2012-07-30 17:03:20","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 17:03:20","FINISHED","2012-07-30 11:55:53","12","12","2012-07-30 11:55:53","Apache Ant","/var/tmp/repositories/projects/","git://git.apache.org/ant.git","46","12746","14706","27451"
"48","2012-07-30 17:46:37","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 17:03:30","FINISHED","2012-07-30 11:55:53","12","12","2012-07-30 11:55:53","Apache Ant","/var/tmp/repositories/projects/","git://git.apache.org/ant.git","46","12746","14706","27451"
"49","2012-07-30 17:46:45","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 17:46:40","FINISHED","2012-07-30 11:55:56","13","13","2012-07-30 11:55:56","Apache Portable Runtime iconv","/var/tmp/repositories/projects/","git://git.apache.org/apr-iconv.git","19","196","27452","27647"
"50","2012-07-30 17:47:20","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 17:46:50","FINISHED","2012-07-30 11:55:56","13","13","2012-07-30 11:55:56","Apache Portable Runtime iconv","/var/tmp/repositories/projects/","git://git.apache.org/apr-iconv.git","19","196","27452","27647"
"51","2012-07-30 17:47:30","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 17:47:30","FINISHED","2012-07-30 11:55:56","13","13","2012-07-30 11:55:56","Apache Portable Runtime iconv","/var/tmp/repositories/projects/","git://git.apache.org/apr-iconv.git","19","196","27452","27647"
"52","2012-07-30 17:48:15","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 17:47:40","FINISHED","2012-07-30 11:55:56","13","13","2012-07-30 11:55:56","Apache Portable Runtime iconv","/var/tmp/repositories/projects/","git://git.apache.org/apr-iconv.git","19","196","27452","27647"
"53","2012-07-30 17:49:08","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 17:48:20","FINISHED","2012-07-30 11:55:58","14","14","2012-07-30 11:55:58","Apache Portable Runtime util","/var/tmp/repositories/projects/","git://git.apache.org/apr-util.git","54","2085","27648","29732"
"54","2012-07-30 17:52:32","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 17:49:10","FINISHED","2012-07-30 11:55:58","14","14","2012-07-30 11:55:58","Apache Portable Runtime util","/var/tmp/repositories/projects/","git://git.apache.org/apr-util.git","54","2085","27648","29732"
"55","2012-07-30 17:52:40","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 17:52:40","FINISHED","2012-07-30 11:55:58","14","14","2012-07-30 11:55:58","Apache Portable Runtime util","/var/tmp/repositories/projects/","git://git.apache.org/apr-util.git","54","2085","27648","29732"
"56","2012-07-30 17:56:07","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 17:52:50","FINISHED","2012-07-30 11:55:58","14","14","2012-07-30 11:55:58","Apache Portable Runtime util","/var/tmp/repositories/projects/","git://git.apache.org/apr-util.git","54","2085","27648","29732"
"57","2012-07-30 18:01:03","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 17:56:10","FINISHED","2012-07-30 11:56:00","15","15","2012-07-30 11:56:00","Apache Portable Runtime","/var/tmp/repositories/projects/","git://git.apache.org/apr.git","64","7963","29733","37695"
"58","2012-07-30 18:13:44","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 18:01:10","FINISHED","2012-07-30 11:56:00","15","15","2012-07-30 11:56:00","Apache Portable Runtime","/var/tmp/repositories/projects/","git://git.apache.org/apr.git","64","7963","29733","37695"
"59","2012-07-30 18:13:50","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 18:13:50","FINISHED","2012-07-30 11:56:00","15","15","2012-07-30 11:56:00","Apache Portable Runtime","/var/tmp/repositories/projects/","git://git.apache.org/apr.git","64","7963","29733","37695"
"60","2012-07-30 18:26:11","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 18:14:00","FINISHED","2012-07-30 11:56:00","15","15","2012-07-30 11:56:00","Apache Portable Runtime","/var/tmp/repositories/projects/","git://git.apache.org/apr.git","64","7963","29733","37695"
"61","2012-07-30 18:26:34","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 18:26:20","FINISHED","2012-07-30 11:56:02","16","16","2012-07-30 11:56:02","Apache HTTP Request Library","/var/tmp/repositories/projects/","git://git.apache.org/apreq.git","11","1347","37696","39042"
"62","2012-07-30 18:28:21","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 18:26:40","FINISHED","2012-07-30 11:56:02","16","16","2012-07-30 11:56:02","Apache HTTP Request Library","/var/tmp/repositories/projects/","git://git.apache.org/apreq.git","11","1347","37696","39042"
"63","2012-07-30 18:28:30","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 18:28:30","FINISHED","2012-07-30 11:56:02","16","16","2012-07-30 11:56:02","Apache HTTP Request Library","/var/tmp/repositories/projects/","git://git.apache.org/apreq.git","11","1347","37696","39042"
"64","2012-07-30 18:31:10","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 18:28:40","FINISHED","2012-07-30 11:56:02","16","16","2012-07-30 11:56:02","Apache HTTP Request Library","/var/tmp/repositories/projects/","git://git.apache.org/apreq.git","11","1347","37696","39042"
"65","2012-07-30 18:31:25","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 18:31:20","FINISHED","2012-07-30 11:56:04","17","17","2012-07-30 11:56:04","Apache Archiva sandbox","/var/tmp/repositories/projects/","git://git.apache.org/archiva-sandbox.git","1","10","39043","39052"
"66","2012-07-30 18:31:35","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 18:31:30","FINISHED","2012-07-30 11:56:04","17","17","2012-07-30 11:56:04","Apache Archiva sandbox","/var/tmp/repositories/projects/","git://git.apache.org/archiva-sandbox.git","1","10","39043","39052"
"67","2012-07-30 18:31:40","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 18:31:40","FINISHED","2012-07-30 11:56:04","17","17","2012-07-30 11:56:04","Apache Archiva sandbox","/var/tmp/repositories/projects/","git://git.apache.org/archiva-sandbox.git","1","10","39043","39052"
"68","2012-07-30 18:32:12","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 18:31:50","FINISHED","2012-07-30 11:56:04","17","17","2012-07-30 11:56:04","Apache Archiva sandbox","/var/tmp/repositories/projects/","git://git.apache.org/archiva-sandbox.git","1","10","39043","39052"
"69","2012-07-30 18:33:15","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 18:32:20","FINISHED","2012-07-30 11:56:07","18","18","2012-07-30 11:56:07","Apache Archiva","/var/tmp/repositories/projects/","git://git.apache.org/archiva.git","26","5492","39053","44544"
"70","2012-07-30 18:51:09","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 18:33:20","FINISHED","2012-07-30 11:56:07","18","18","2012-07-30 11:56:07","Apache Archiva","/var/tmp/repositories/projects/","git://git.apache.org/archiva.git","26","5492","39053","44544"
"71","2012-07-30 18:51:11","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 18:51:10","FINISHED","2012-07-30 11:56:07","18","18","2012-07-30 11:56:07","Apache Archiva","/var/tmp/repositories/projects/","git://git.apache.org/archiva.git","26","5492","39053","44544"
"72","2012-07-30 19:29:00","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 18:51:20","FINISHED","2012-07-30 11:56:07","18","18","2012-07-30 11:56:07","Apache Archiva","/var/tmp/repositories/projects/","git://git.apache.org/archiva.git","26","5492","39053","44544"
"73","2012-07-30 19:33:26","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 19:29:10","FINISHED","2012-07-30 11:56:09","19","19","2012-07-30 11:56:09","Apache Aries","/var/tmp/repositories/projects/","git://git.apache.org/aries.git","33","2942","44545","47486"
"74","2012-07-30 19:38:42","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 19:33:30","FINISHED","2012-07-30 11:56:09","19","19","2012-07-30 11:56:09","Apache Aries","/var/tmp/repositories/projects/","git://git.apache.org/aries.git","33","2942","44545","47486"
"75","2012-07-30 19:38:51","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 19:38:50","FINISHED","2012-07-30 11:56:09","19","19","2012-07-30 11:56:09","Apache Aries","/var/tmp/repositories/projects/","git://git.apache.org/aries.git","33","2942","44545","47486"
"76","2012-07-30 19:55:55","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 19:39:00","FINISHED","2012-07-30 11:56:09","19","19","2012-07-30 11:56:09","Apache Aries","/var/tmp/repositories/projects/","git://git.apache.org/aries.git","33","2942","44545","47486"
"77","2012-07-30 19:56:43","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 19:56:00","FINISHED","2012-07-30 11:56:11","20","20","2012-07-30 11:56:11","Apache Avro","/var/tmp/repositories/projects/","git://git.apache.org/avro.git","16","999","47487","48485"
"78","2012-07-30 19:59:53","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 19:56:50","FINISHED","2012-07-30 11:56:11","20","20","2012-07-30 11:56:11","Apache Avro","/var/tmp/repositories/projects/","git://git.apache.org/avro.git","16","999","47487","48485"
"79","2012-07-30 20:00:00","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 20:00:00","FINISHED","2012-07-30 11:56:11","20","20","2012-07-30 11:56:11","Apache Avro","/var/tmp/repositories/projects/","git://git.apache.org/avro.git","16","999","47487","48485"
